rank,lemma,zipf_freq,evidence,in_workbook
3096,prepay,2.230,wn-primary,no
3097,spat,3.300,verbnet+brown+wn-primary,yes
3098,starch,3.300,verbnet+wn-primary,yes
3099,taper,3.300,verbnet+brown+wn-primary,yes
3100,vacate,3.140,verbnet+brown+wn-primary,yes
3101,waffle,3.300,wn-primary,no
3102,zipper,3.300,wn-primary,no
3103,afflict,2.430,verbnet+brown+wn-primary,yes
3104,alienate,3.030,verbnet+brown+wn-primary,yes
3105,ascertain,3.290,verbnet+brown+wn-primary,yes
3106,burrow,3.100,verbnet+brown+wn-primary,yes
3107,chariot,3.290,verbnet+wn-primary,yes
3108,clinch,3.290,brown+wn-primary,no
3109,collide,3.290,verbnet+wn-primary,yes
3110,construe,2.320,verbnet+brown+wn-primary,yes
3111,crumble,3.290,verbnet+brown+wn-primary,yes
3112,dangle,2.920,verbnet+brown+wn-primary,yes
3113,decentralize,2.190,verbnet+wn-primary,yes
3114,detox,3.290,wn-primary,no
3115,doodle,3.290,verbnet+wn-primary,yes
3116,eradicate,3.290,verbnet+wn-primary,yes
3117,hangar,3.290,verbnet,yes
3118,hijack,3.110,verbnet+brown+wn-primary,yes
3119,imitate,3.290,verbnet+brown+wn-primary,no
3120,incarcerate,2.210,verbnet+wn-primary,yes
3121,malfunction,3.290,wn-primary,no
3122,meow,3.290,verbnet+wn-primary,yes
3123,narrate,2.790,verbnet+wn-primary,yes
3124,nuke,3.290,wn-primary,no
3125,occult,3.290,wn-primary,no
3126,perch,3.290,verbnet+brown+wn-primary,yes
3127,purport,2.640,brown+wn-primary,no
3128,retrospect,3.290,wn-primary,no
3129,signify,3.220,verbnet+brown+wn-primary,yes
3130,truss,3.290,verbnet+wn-primary,yes
3131,unsettle,2.270,verbnet+brown+wn-primary,yes
3132,allot,2.790,verbnet+brown+wn-primary,yes
3133,annotate,2.290,verbnet+wn-primary,yes
3134,assay,3.280,verbnet+brown+wn-primary,yes
3135,assort,1.380,wn-primary,no
3136,clog,2.990,verbnet+brown+wn-primary,yes
3137,culminate,2.740,brown+wn-primary,no
3138,diffuse,3.280,verbnet+brown+wn-primary,yes
3139,dignify,2.340,brown+wn-primary,no
3140,forearm,3.280,wn-primary,no
3141,fray,3.280,verbnet+brown+wn-primary,yes
3142,legalize,3.260,wn-primary,no
3143,orchestrate,2.660,wn-primary,no
3144,puke,3.280,verbnet+wn-primary,yes
3145,recite,3.280,verbnet+brown+wn-primary,yes
3146,reconstruct,3.220,brown+wn-primary,no
3147,reiterate,3.130,verbnet+brown+wn-primary,yes
3148,retake,3.280,wn-primary,no
3149,rupture,3.280,verbnet,yes
3150,skid,3.280,verbnet+brown+wn-primary,yes
3151,solace,3.280,verbnet,yes
3152,spank,3.080,verbnet+wn-primary,yes
3153,splinter,3.280,verbnet+brown+wn-primary,yes
3154,tinker,3.280,wn-primary,no
3155,unman,1.110,wn-primary,no
3156,abort,3.270,wn-primary,no
3157,abound,3.270,verbnet+brown+wn-primary,yes
3158,crucify,2.690,verbnet+brown+wn-primary,yes
3159,depose,2.670,verbnet+brown+wn-primary,yes
3160,evoke,3.270,brown+wn-primary,no
3161,fret,3.270,verbnet+brown+wn-primary,yes
3162,hydrate,3.030,verbnet+wn-primary,yes
3163,incense,3.270,verbnet+brown+wn-primary,yes
3164,invoice,3.270,verbnet+wn-primary,yes
3165,midwife,3.270,verbnet,yes
3166,mutiny,3.270,wn-primary,no
3167,nag,3.180,verbnet+brown+wn-primary,yes
3168,normalize,3.000,verbnet+wn-primary,yes
3169,outweigh,3.270,verbnet+brown+wn-primary,yes
3170,picket,3.270,verbnet+brown,yes
3171,simmer,3.270,verbnet+brown+wn-primary,yes
3172,snag,3.270,brown+wn-primary,no
3173,straighten,3.270,verbnet+brown+wn-primary,yes
3174,streamline,3.180,verbnet+brown+wn-primary,yes
3175,syringe,3.270,wn-primary,no
3176,tint,3.220,verbnet+wn-primary,yes
3177,tote,3.270,verbnet+wn-primary,yes
3178,tremble,3.040,verbnet+brown+wn-primary,yes
3179,tweak,3.270,verbnet+wn-primary,yes
3180,visualize,3.270,verbnet+brown+wn-primary,yes
3181,birdie,3.260,brown+wn-primary,no
3182,brainwash,2.660,wn-primary,no
3183,casket,3.260,wn-primary,no
3184,crouch,3.260,verbnet+brown+wn-primary,yes
3185,dehydrate,2.290,verbnet+wn-primary,yes
3186,dismay,3.260,verbnet+wn-primary,yes
3187,distil,2.040,verbnet+brown+wn-primary,yes
3188,etch,2.780,verbnet+wn-primary,yes
3189,excise,3.260,verbnet+wn-primary,yes
3190,fledge,1.980,wn-primary,no
3191,foreground,3.260,wn-primary,no
3192,frown,3.260,verbnet+brown+wn-primary,yes
3193,howl,3.180,verbnet+brown+wn-primary,yes
3194,induct,2.250,brown+wn-primary,no
3195,meditate,3.260,verbnet+brown+wn-primary,no
3196,orb,3.260,wn-primary,no
3197,preoccupy,1.830,verbnet+brown+wn-primary,yes
3198,protract,1.350,verbnet+wn-primary,no
3199,puddle,3.260,wn-primary,no
3200,reload,3.260,wn-primary,no
3201,repress,2.820,verbnet+brown+wn-primary,yes
3202,repute,2.640,verbnet+brown+wn-primary,yes
3203,snore,2.760,verbnet+brown+wn-primary,yes
3204,wiggle,3.260,verbnet+brown+wn-primary,yes
3205,attest,3.250,brown+wn-primary,no
3206,avenge,3.250,brown+wn-primary,no
3207,brighten,3.250,verbnet+brown+wn-primary,yes
3208,brood,3.250,verbnet+brown+wn-primary,no
3209,bulletproof,3.250,wn-primary,no
3210,crochet,3.250,verbnet+wn-primary,yes
3211,excavate,2.660,verbnet+wn-primary,yes
3212,fathom,3.250,verbnet+brown+wn-primary,yes
3213,hoe,3.250,verbnet+wn-primary,yes
3214,infiltrate,3.250,brown+wn-primary,no
3215,inhale,3.250,verbnet+wn-primary,no
3216,interconnect,2.700,verbnet+wn-primary,no
3217,lament,3.250,verbnet+wn-primary,yes
3218,leach,3.250,verbnet+wn-primary,yes
3219,nitrate,3.250,wn-primary,no
3220,perpetrate,2.480,brown+wn-primary,no
3221,prod,3.250,verbnet+brown+wn-primary,yes
3222,quilt,3.250,wn-primary,no
3223,sag,3.250,verbnet+brown+wn-primary,yes
3224,slum,3.250,wn-primary,no
3225,snare,3.250,verbnet,yes
3226,sod,3.250,verbnet,yes
3227,stomp,3.250,verbnet+brown+wn-primary,yes
3228,trickle,3.250,verbnet+wn-primary,yes
3229,yelp,3.250,verbnet+wn-primary,yes
3230,amass,2.770,verbnet+wn-primary,yes
3231,bandage,3.240,verbnet+brown+wn-primary,yes
3232,blight,3.240,verbnet+brown+wn-primary,yes
3233,braid,3.240,verbnet+wn-primary,yes
3234,bulge,3.240,verbnet+brown+wn-primary,yes
3235,estrange,2.160,brown+wn-primary,no
3236,hem,3.240,verbnet+brown+wn-primary,yes
3237,housekeep,0.000,wn-primary,no
3238,kayak,3.240,verbnet+wn-primary,yes
3239,overlay,3.240,wn-primary,no
3240,quantify,3.240,wn-primary,no
3241,ration,3.170,verbnet+brown+wn-primary,yes
3242,recount,3.240,verbnet+brown+wn-primary,yes
3243,refill,3.240,brown+wn-primary,no
3244,relive,3.240,brown+wn-primary,no
3245,resurrect,3.060,wn-primary,no
3246,sadden,2.040,verbnet+wn-primary,yes
3247,seclude,1.700,verbnet+wn-primary,yes
3248,seduce,3.240,verbnet+wn-primary,yes
3249,shun,3.240,verbnet+brown+wn-primary,no
3250,skew,3.010,wn-primary,no
3251,strangle,3.040,verbnet+brown+wn-primary,yes
3252,synthesize,2.940,verbnet+brown+wn-primary,yes
3253,tickle,3.240,verbnet+wn-primary,yes
3254,unload,3.240,verbnet+brown+wn-primary,yes
3255,volley,3.240,wn-primary,no
3256,yearn,2.970,verbnet+brown+wn-primary,yes
3257,beggar,3.170,verbnet+wn-primary,yes
3258,budge,3.230,brown+wn-primary,no
3259,clout,3.230,verbnet,yes
3260,converge,3.230,verbnet+brown+wn-primary,yes
3261,discern,3.230,verbnet+brown+wn-primary,yes
3262,downgrade,3.230,brown+wn-primary,no
3263,drench,2.370,verbnet+wn-primary,yes
3264,dung,3.230,wn-primary,no
3265,glorify,3.050,verbnet+brown+wn-primary,yes
3266,hoard,3.230,verbnet+wn-primary,no
3267,juggle,3.020,wn-primary,no
3268,moot,3.230,verbnet,yes
3269,overshadow,2.710,verbnet+brown+wn-primary,yes
3270,partake,3.230,brown+wn-primary,no
3271,pollard,3.230,verbnet+wn-primary,yes
3272,prefix,3.230,wn-primary,no
3273,proctor,3.230,wn-primary,no
3274,puncture,3.230,verbnet+brown+wn-primary,yes
3275,sled,3.230,verbnet+wn-primary,yes
3276,sprout,3.110,verbnet+brown+wn-primary,yes
3277,vape,3.230,verbnet,yes
3278,bathe,3.220,verbnet+brown+wn-primary,yes
3279,behead,2.710,verbnet+wn-primary,yes
3280,carbonate,3.220,wn-primary,no
3281,clam,3.220,verbnet,no
3282,configure,3.030,verbnet+wn-primary,yes
3283,exacerbate,2.920,verbnet+brown+wn-primary,yes
3284,fullback,3.220,wn-primary,no
3285,gage,3.220,wn-primary,no
3286,grapple,3.120,verbnet+brown+wn-primary,no
3287,memorize,3.220,verbnet+brown+wn-primary,yes
3288,nudge,3.220,verbnet+brown+wn-primary,yes
3289,squirt,3.220,verbnet+wn-primary,yes
3290,whiff,3.220,verbnet+wn-primary,yes
3291,whop,1.810,verbnet+wn-primary,yes
3292,wilt,3.220,verbnet+wn-primary,yes
3293,botch,2.400,verbnet+wn-primary,yes
3294,clutter,3.210,verbnet+wn-primary,yes
3295,compost,3.210,wn-primary,no
3296,deform,2.500,verbnet+wn-primary,yes
3297,disarm,3.210,verbnet+brown+wn-primary,yes
3298,eyeball,3.100,wn-primary,no
3299,fend,3.210,wn-primary,no
3300,handcuff,2.620,verbnet+wn-primary,yes
3301,jingle,3.210,verbnet+brown+wn-primary,yes
3302,levant,3.210,wn-primary,no
3303,mingle,3.210,verbnet+brown+wn-primary,yes
3304,outcry,3.210,wn-primary,no
3305,plow,3.210,verbnet+brown+wn-primary,yes
3306,publicize,2.860,verbnet+brown+wn-primary,yes
3307,ramble,2.850,verbnet+brown+wn-primary,yes
3308,redirect,3.210,wn-primary,no
3309,remand,2.910,brown+wn-primary,no
3310,skateboard,3.210,verbnet+wn-primary,yes
3311,stipulate,2.770,brown+wn-primary,no
3312,tramp,3.210,verbnet+wn-primary,yes
3313,trot,3.210,verbnet+brown+wn-primary,yes
3314,unbalance,2.310,brown+wn-primary,no
3315,appease,3.200,verbnet+brown+wn-primary,yes
3316,bespeak,1.750,wn-primary,no
3317,consort,3.200,brown+wn-primary,no
3318,derange,1.470,wn-primary,no
3319,detour,3.200,wn-primary,no
3320,equate,3.200,brown+wn-primary,no
3321,fluff,3.200,verbnet+wn-primary,yes
3322,footnote,3.170,wn-primary,no
3323,intertwine,2.280,verbnet+brown+wn-primary,no
3324,manure,3.200,verbnet+wn-primary,yes
3325,palsy,3.200,wn-primary,no
3326,polka,3.200,verbnet+wn-primary,yes
3327,recapture,3.200,verbnet+brown+wn-primary,yes
3328,repel,3.200,verbnet+brown+wn-primary,yes
3329,revamp,3.200,brown+wn-primary,no
3330,slumber,3.200,verbnet+wn-primary,yes
3331,staunch,3.200,wn-primary,no
3332,swoop,3.200,brown+wn-primary,no
3333,synchronize,2.710,brown+wn-primary,no
3334,abbreviate,2.230,verbnet+wn-primary,yes
3335,caricature,3.190,wn-primary,no
3336,chute,3.190,wn-primary,no
3337,clot,3.190,wn-primary,no
3338,counteract,3.190,verbnet+brown+wn-primary,yes
3339,cram,3.140,verbnet+brown+wn-primary,yes
3340,debilitate,1.700,wn-primary,no
3341,deepen,3.190,verbnet+brown+wn-primary,yes
3342,extinguish,3.040,verbnet+wn-primary,yes
3343,intersect,3.190,verbnet+brown+wn-primary,yes
3344,motorbike,3.190,verbnet+wn-primary,yes
3345,oust,2.940,verbnet+brown+wn-primary,yes
3346,perpetuate,3.190,verbnet+brown+wn-primary,yes
3347,plume,3.190,wn-primary,no
3348,plump,3.190,verbnet+wn-primary,yes
3349,purify,3.060,verbnet+brown+wn-primary,yes
3350,raffle,3.190,wn-primary,no
3351,recoil,3.190,verbnet+wn-primary,no
3352,redo,3.190,wn-primary,no
3353,rejoin,3.190,verbnet+brown+wn-primary,yes
3354,renounce,3.190,verbnet+wn-primary,no
3355,resonate,3.190,verbnet+wn-primary,yes
3356,scourge,3.190,wn-primary,no
3357,slag,3.190,wn-primary,no
3358,sneeze,3.190,verbnet+brown+wn-primary,yes
3359,sprawl,2.990,verbnet+brown+wn-primary,yes
3360,sulfate,3.190,wn-primary,no
3361,swag,3.190,verbnet+wn-primary,yes
3362,tout,3.180,verbnet+wn-primary,yes
3363,unearth,2.690,brown+wn-primary,no
3364,unravel,3.190,wn-primary,no
3365,zest,3.190,verbnet+wn-primary,yes
3366,carp,3.180,wn-primary,no
3367,computerize,1.480,wn-primary,no
3368,concur,3.180,verbnet+brown+wn-primary,yes
3369,disillusion,2.430,verbnet+brown+wn-primary,yes
3370,drape,2.740,verbnet+brown+wn-primary,yes
3371,emphasise,3.070,wn-primary,no
3372,entangle,2.200,verbnet+wn-primary,yes
3373,ferment,2.850,verbnet+brown+wn-primary,yes
3374,floss,3.180,verbnet+wn-primary,yes
3375,foresee,3.180,verbnet+brown+wn-primary,yes
3376,interrogate,2.900,verbnet+wn-primary,yes
3377,mobilize,3.180,verbnet+brown+wn-primary,yes
3378,overdrive,3.180,wn-primary,no
3379,pluck,3.130,verbnet+brown+wn-primary,yes
3380,ret,3.180,wn-primary,no
3381,saber,3.180,wn-primary,no
3382,samba,3.180,verbnet,yes
3383,slant,3.180,verbnet+brown+wn-primary,yes
3384,slur,3.180,wn-primary,no
3385,snowball,3.180,wn-primary,no
3386,sulphur,3.180,verbnet+wn-primary,yes
3387,tamper,2.890,brown+wn-primary,no
3388,thaw,3.180,verbnet+brown,yes
3389,bombard,2.740,verbnet+wn-primary,yes
3390,calibrate,2.790,verbnet+brown+wn-primary,yes
3391,captivate,2.520,verbnet+wn-primary,yes
3392,chauffeur,3.170,verbnet+wn-primary,yes
3393,condone,3.170,verbnet+wn-primary,yes
3394,congest,1.480,wn-primary,no
3395,consecrate,2.420,verbnet+wn-primary,yes
3396,deflect,3.170,verbnet+wn-primary,yes
3397,desolate,3.170,wn-primary,no
3398,devour,3.170,verbnet+brown+wn-primary,yes
3399,domesticate,2.090,verbnet+wn-primary,yes
3400,grate,3.170,verbnet+wn-primary,yes
3401,hone,3.170,wn-primary,no
3402,incite,3.120,verbnet+brown+wn-primary,yes
3403,laud,2.600,verbnet+wn-primary,yes
3404,leech,3.170,wn-primary,no
3405,minimise,3.170,wn-primary,no
3406,personalise,2.160,wn-primary,no
3407,promenade,3.170,verbnet,yes
3408,ravage,2.580,verbnet+wn-primary,yes
3409,rectify,3.170,verbnet+wn-primary,yes
3410,sabre,3.020,wn-primary,no
3411,seine,3.170,wn-primary,no
3412,shawl,3.170,verbnet,yes
3413,shill,2.680,wn-primary,no
3414,shroud,3.170,verbnet+wn-primary,yes
3415,skim,3.170,verbnet+brown+wn-primary,yes
3416,starboard,3.170,wn-primary,no
3417,supersede,2.680,brown+wn-primary,no
3418,swirl,3.160,verbnet+brown+wn-primary,yes
3419,traumatize,2.100,verbnet+wn-primary,yes
3420,twinkle,3.170,verbnet+wn-primary,yes
3421,valet,3.170,verbnet+wn-primary,yes
3422,bustle,2.980,verbnet+wn-primary,yes
3423,cheerlead,1.510,wn-primary,no
3424,deduct,3.090,verbnet+brown+wn-primary,yes
3425,forsake,2.910,brown+wn-primary,no
3426,hamstring,3.160,wn-primary,no
3427,horseshoe,3.160,wn-primary,no
3428,infer,3.160,verbnet+brown+wn-primary,yes
3429,kennel,3.160,verbnet+wn-primary,yes
3430,kern,3.160,wn-primary,no
3431,loathe,3.110,verbnet+brown+wn-primary,yes
3432,mutilate,2.450,verbnet+brown+wn-primary,yes
3433,probate,3.160,wn-primary,no
3434,procure,3.160,verbnet+brown+wn-primary,yes
3435,remodel,2.920,brown+wn-primary,no
3436,shortlist,3.070,wn-primary,no
3437,socialize,3.160,brown+wn-primary,no
3438,strut,3.160,verbnet+brown+wn-primary,yes
3439,succumb,3.060,verbnet+brown+wn-primary,no
3440,swagger,3.160,verbnet+brown+wn-primary,yes
3441,thump,2.970,verbnet+brown+wn-primary,yes
3442,tot,3.160,wn-primary,no
3443,transcribe,2.690,verbnet+brown+wn-primary,yes
3444,allure,3.150,verbnet+wn-primary,yes
3445,auctioneer,3.150,wn-primary,no
3446,bayonet,3.150,wn-primary,no
3447,circumvent,3.150,verbnet+wn-primary,no
3448,contrive,2.180,verbnet+brown+wn-primary,yes
3449,corrugate,0.000,verbnet+brown+wn-primary,yes
3450,delude,2.480,verbnet+brown+wn-primary,yes
3451,disband,2.870,verbnet+wn-primary,yes
3452,drizzle,3.150,verbnet+wn-primary,yes
3453,entice,3.150,verbnet+wn-primary,yes
3454,exalt,2.600,verbnet+brown+wn-primary,yes
3455,grunt,3.150,verbnet+brown,yes
3456,impeach,3.100,verbnet+wn-primary,no
3457,molest,2.730,verbnet+wn-primary,yes
3458,moo,3.150,verbnet+wn-primary,yes
3459,officiate,2.640,verbnet+brown+wn-primary,yes
3460,overarch,0.000,wn-primary,no
3461,ply,3.150,verbnet+wn-primary,yes
3462,poach,2.680,verbnet+wn-primary,yes
3463,prim,2.870,brown+wn-primary,no
3464,putt,3.150,wn-primary,no
3465,quadruple,3.150,verbnet,yes
3466,ratchet,3.150,wn-primary,no
3467,redress,3.150,verbnet+wn-primary,yes
3468,regenerate,3.150,wn-primary,no
3469,sharpen,3.150,verbnet+brown+wn-primary,yes
3470,snowboard,3.010,wn-primary,no
3471,snuff,3.150,verbnet,yes
3472,thrash,3.150,verbnet+brown+wn-primary,yes
3473,thwart,3.060,brown+wn-primary,no
3474,utilise,2.960,wn-primary,no
3475,worsen,3.060,verbnet+wn-primary,yes
3476,accrue,2.910,verbnet+brown+wn-primary,yes
3477,avert,3.140,brown+wn-primary,no
3478,chime,3.140,verbnet+wn-primary,yes
3479,cuckoo,3.140,verbnet+wn-primary,yes
3480,decipher,3.140,wn-primary,no
3481,delve,3.140,verbnet+wn-primary,yes
3482,diss,3.140,wn-primary,no
3483,grouse,3.140,verbnet+wn-primary,yes
3484,growl,3.140,verbnet+brown+wn-primary,yes
3485,hurl,2.910,verbnet+brown+wn-primary,yes
3486,impede,3.140,verbnet+brown+wn-primary,no
3487,inflame,2.580,verbnet+wn-primary,yes
3488,jinx,3.140,wn-primary,no
3489,lob,2.980,verbnet+wn-primary,yes
3490,refute,3.140,brown+wn-primary,no
3491,sculpt,2.800,verbnet+wn-primary,yes
3492,shiver,3.050,verbnet+brown+wn-primary,yes
3493,sightsee,1.690,wn-primary,no
3494,stoop,3.140,verbnet+brown+wn-primary,yes
3495,trespass,3.110,brown+wn-primary,no
3496,underwrite,2.550,brown+wn-primary,no
3497,blacklist,3.130,wn-primary,no
3498,blunder,3.130,wn-primary,no
3499,darken,2.880,verbnet+brown+wn-primary,yes
3500,daze,2.890,verbnet+brown+wn-primary,yes
3501,devolve,2.780,verbnet+wn-primary,yes
3502,endear,2.350,brown+wn-primary,no
3503,exemplify,2.730,brown+wn-primary,no
3504,focussed,3.130,brown,no
3505,forage,3.120,verbnet+wn-primary,yes
3506,innovate,3.130,verbnet+wn-primary,no
3507,institutionalize,2.140,verbnet+brown+wn-primary,yes
3508,liken,2.570,brown+wn-primary,no
3509,lube,3.130,wn-primary,no
3510,peroxide,3.130,wn-primary,no
3511,quail,3.130,verbnet+wn-primary,no
3512,quirk,3.130,wn-primary,no
3513,rehearse,2.940,verbnet+brown+wn-primary,yes
3514,scorn,3.130,verbnet+wn-primary,yes
3515,sizzle,2.800,verbnet+brown+wn-primary,yes
3516,stampede,3.130,brown+wn-primary,no
3517,veneer,3.130,verbnet+wn-primary,yes
3518,vouch,3.130,wn-primary,no
3519,burgeon,1.650,verbnet+brown+wn-primary,yes
3520,churn,3.070,verbnet+brown+wn-primary,yes
3521,detonate,2.980,verbnet+brown+wn-primary,yes
3522,disapprove,3.120,verbnet+brown+wn-primary,yes
3523,dredge,3.040,verbnet+wn-primary,yes
3524,emigrate,2.890,verbnet+wn-primary,yes
3525,exhilarate,1.360,verbnet+wn-primary,yes
3526,groan,3.120,verbnet+brown+wn-primary,yes
3527,grub,3.120,wn-primary,no
3528,hoist,3.120,verbnet+brown+wn-primary,yes
3529,huff,3.120,verbnet+wn-primary,yes
3530,industrialize,1.970,verbnet+brown+wn-primary,yes
3531,motorize,0.000,verbnet+wn-primary,yes
3532,muck,3.120,wn-primary,no
3533,nab,3.120,verbnet+wn-primary,yes
3534,neutralize,3.120,verbnet+brown+wn-primary,yes
3535,omen,3.120,wn-primary,no
3536,overgrow,1.480,brown+wn-primary,no
3537,overprice,1.450,wn-primary,no
3538,overrule,2.730,wn-primary,no
3539,perm,3.120,verbnet+wn-primary,yes
3540,profess,2.940,verbnet+brown+wn-primary,yes
3541,reaffirm,2.830,verbnet+brown+wn-primary,yes
3542,relinquish,3.120,verbnet+brown+wn-primary,yes
3543,stockpile,3.120,verbnet+wn-primary,no
3544,surcharge,3.120,wn-primary,no
3545,throb,2.680,verbnet+brown+wn-primary,yes
3546,twig,3.030,wn-primary,no
3547,woof,3.120,verbnet,yes
3548,yak,3.120,verbnet+wn-primary,yes
3549,allude,2.700,brown+wn-primary,no
3550,backfire,3.110,wn-primary,no
3551,bower,3.000,wn-primary,no
3552,coerce,2.860,verbnet+brown+wn-primary,yes
3553,conspire,2.810,verbnet+brown+wn-primary,no
3554,counterpoint,3.110,wn-primary,no
3555,derail,3.080,verbnet+wn-primary,yes
3556,disgruntle,0.000,verbnet+wn-primary,yes
3557,dispense,3.110,brown+wn-primary,no
3558,envisage,2.700,verbnet+wn-primary,yes
3559,exhale,3.110,verbnet+brown+wn-primary,no
3560,flurry,3.110,wn-primary,no
3561,glimmer,3.110,verbnet+wn-primary,yes
3562,ingest,2.830,verbnet+brown+wn-primary,yes
3563,reschedule,2.920,wn-primary,no
3564,revel,3.110,verbnet+brown+wn-primary,yes
3565,rework,2.890,wn-primary,no
3566,rut,3.110,verbnet+wn-primary,yes
3567,salaam,3.110,verbnet+wn-primary,yes
3568,screech,2.880,verbnet+brown+wn-primary,yes
3569,shamble,1.620,verbnet+wn-primary,yes
3570,shipwreck,3.110,verbnet+wn-primary,yes
3571,shudder,3.110,verbnet+brown+wn-primary,yes
3572,slalom,3.110,wn-primary,no
3573,solder,3.110,verbnet+brown+wn-primary,yes
3574,spout,3.110,verbnet+brown+wn-primary,yes
3575,sully,3.110,verbnet+wn-primary,yes
3576,understate,2.300,wn-primary,no
3577,unplug,2.950,wn-primary,no
3578,wail,2.900,verbnet+brown+wn-primary,yes
3579,whisk,3.110,verbnet+brown+wn-primary,yes
3580,alibi,3.100,wn-primary,no
3581,anoint,2.480,verbnet+wn-primary,yes
3582,bewilder,1.740,verbnet+brown+wn-primary,yes
3583,brazen,3.100,wn-primary,no
3584,checker,3.080,wn-primary,no
3585,clasp,3.100,verbnet+brown+wn-primary,yes
3586,condescend,2.250,wn-primary,no
3587,conjure,3.100,verbnet+brown+wn-primary,yes
3588,deactivate,2.970,verbnet+wn-primary,no
3589,dispel,3.100,verbnet+brown+wn-primary,yes
3590,elicit,3.100,verbnet+brown+wn-primary,yes
3591,epoxy,3.100,verbnet+wn-primary,yes
3592,flicker,3.100,verbnet+brown+wn-primary,yes
3593,gleam,2.970,verbnet+brown+wn-primary,yes
